longitude,latitude,land_use_Barren Land (Rock/Sand/Clay),land_use_Cultivated Crops,land_use_Deciduous Forest,land_use_Developed High Intensity,"land_use_Developed, Low Intensity","land_use_Developed, Medium Intensity","land_use_Developed, open space",land_use_Emergent Herbaceous Wetlands,land_use_Evergreen Forest,land_use_Grassland/Herbaceous,land_use_Mixed Forest,land_use_Open Water,land_use_Pasture/Hay,land_use_Shrub/Scrub,land_use_Unknown,land_use_Woody Wetlands
-95.10143,30.06152,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.08548,30.06152,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.06953,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.05358,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.03763,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.02168,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.00573,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.98978,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.97383,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.95788,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.94193,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.92598,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.91003,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.89408,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.87813,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.86218,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.84623,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.83028,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.81433,30.06152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.79838,30.06152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.78243,30.06152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.76648,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.75053,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.73458,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.71863,30.06152,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.70268,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.68673,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.67078,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.65483,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.63888,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.62293,30.06152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.60698,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.59103,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.57508,30.06152,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-94.55913,30.06152,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-94.54318,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.52723,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.51128,30.06152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.09033,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-96.07438,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-96.05843,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.04248,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-96.02653,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.01058,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.99463,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.97868,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.96273,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.94678,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.93083,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.91488,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.89893,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.88298,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.86703,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.85108,30.07707,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.83513,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.81918,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.80323,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.78728,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.77133,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.75538,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.73943,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.72348,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.70753,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.69158,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.67563,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.65968,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.64373,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.62778,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.61183,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.59588,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.57993,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.56398,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.54803,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.53208,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.51613,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.50018,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.48423,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.46828,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.45233,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.43638,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.42043,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.40448,30.07707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.38853,30.07707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.37258,30.07707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.35663,30.07707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.34068,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.32473,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.30878,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.29283,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.27688,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.26093,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.24498,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.22903,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.21308,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.19713,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.18118,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.16523,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.14928,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.13333,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.11738,30.07707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.10143,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.08548,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.06953,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.05358,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.03763,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.02168,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.00573,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.98978,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.97383,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.95788,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.94193,30.07707,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.92598,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.91003,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.89408,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.87813,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-94.86218,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.84623,30.07707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-94.83028,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.81433,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.79838,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.78243,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.76648,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.75053,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.73458,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.71863,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.70268,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.68673,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.67078,30.07707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.65483,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.63888,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.62293,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.60698,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.59103,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.57508,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.55913,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.54318,30.07707,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-94.52723,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.51128,30.07707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.09033,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-96.07438,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.05843,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.04248,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.02653,30.09262,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-96.01058,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.99463,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.97868,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.96273,30.09262,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.94678,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.93083,30.09262,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.91488,30.09262,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.89893,30.09262,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-95.88298,30.09262,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.86703,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.85108,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.83513,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.81918,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.80323,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.78728,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.77133,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.75538,30.09262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.73943,30.09262,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.72348,30.09262,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.70753,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.69158,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.67563,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.65968,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.64373,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.62778,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.61183,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.59588,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.57993,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.56398,30.09262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.54803,30.09262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.53208,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.51613,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.50018,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.48423,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.46828,30.09262,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-95.45233,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.43638,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.42043,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.40448,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.38853,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.37258,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.35663,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.34068,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.32473,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.30878,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.29283,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.27688,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.26093,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.24498,30.09262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.22903,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.21308,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.19713,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.18118,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.16523,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.14928,30.09262,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-95.13333,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.11738,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.10143,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.08548,30.09262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.06953,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.05358,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.03763,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.02168,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.00573,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-94.98978,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.97383,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.95788,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.94193,30.09262,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-94.92598,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.91003,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.89408,30.09262,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-94.87813,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.86218,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-94.84623,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.83028,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.81433,30.09262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.79838,30.09262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.78243,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.76648,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.75053,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.73458,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.71863,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.70268,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.68673,30.09262,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-94.67078,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.65483,30.09262,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-94.63888,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.62293,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.60698,30.09262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.59103,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.57508,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-94.55913,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.54318,30.09262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.52723,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.51128,30.09262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.09033,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.07438,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.05843,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.04248,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-96.02653,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-96.01058,30.10818,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.99463,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.97868,30.10818,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.96273,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.94678,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.93083,30.10818,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.91488,30.10818,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-95.89893,30.10818,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-95.88298,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.86703,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.85108,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.83513,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.81918,30.10818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.80323,30.10818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.78728,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.77133,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.75538,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.73943,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.72348,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.70753,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.69158,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.67563,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.65968,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.64373,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.62778,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.61183,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.59588,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.57993,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.56398,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.54803,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.53208,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.51613,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.50018,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.48423,30.10818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.46828,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.45233,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.43638,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.42043,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.40448,30.10818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.38853,30.10818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.37258,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.35663,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.34068,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.32473,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.30878,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.29283,30.10818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-95.27688,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.26093,30.10818,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-95.24498,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.22903,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.21308,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.19713,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.18118,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.16523,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-95.14928,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.13333,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.11738,30.10818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.10143,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.08548,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-95.06953,30.10818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-95.05358,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-95.03763,30.10818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-95.02168,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-95.00573,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.98978,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.97383,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.95788,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.94193,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.92598,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.91003,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.89408,30.10818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-94.87813,30.10818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-94.86218,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.84623,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.83028,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.81433,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-94.79838,30.10818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
